Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Itpkb,405,2,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-1,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-3,-3,-4,-4,-5,-3,-4,-3,-4,-4,-3,-3,-2,-3,-2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-2,0,0,0,1,1,1,0,0,-1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,2
Ist1,362,8,6,6,6,6,7,7,7,8,8,7,7,5,5,5,5,4,4,5,4,3,3,3,3,3,4,5,3,2,1,1,3,2,1,1,0,0,-2,-3,-2,-3,-3,-2,-3,-3,-3,-3,-4,-5,-4,-3,-4,-3,-4,-4,-5,-5,-4,-4,-4,-3,-5,-4,-4,-4,-4,-4,-3,-4,-4,-3,-3,-3,-2,-2,-2,-2,-1,-1,0,0,0,-1,-2,-2,-2,-3,-3,-2,-2,-3,-2,-3,-2,-2,-2,-2,-1,0,0
Lage3,148,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,4,4,4,5,5,5,4,3,3,2,1,1,1,1,1,1,1,1,-1,-1,-2,-2,-3,-2,-2,-3,-3,-3,-2,-3,-3,-2,-2,-2,-2,-2,-2,-1,-2,-1,0,0,0,0,-1,-2,-2,-1,0,0,2,2,2,1,1,1,1,1
Limd2,128,3,2,2,2,3,3,3,3,4,3,3,3,3,3,3,4,5,4,4,4,4,4,3,4,4,4,4,2,3,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,1,0,0,0,0,1,2,2,2,3,2,2,3,3,3,4,2,2,1,1,1,1,2,2,0,
Lcp2,665,2,1,1,1,1,1,1,1,0,0,-1,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,-1,-1,0,0,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-1,0,0,0,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,1
Lrch1,709,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,1,1,2,2,2,1,1,1,2,0,0,0,0,1,1,2,2,1,1,1,2,2,3,3,3,1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-2,-2,0,0,0,-1,-2,-3,-3
Kpna4,521,5,3,3,4,4,4,3,4,6,6,7,7,6,4,4,4,3,4,4,5,4,5,5,6,5,4,3,2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-4,-5,-4,-3,-4,-4,-4,-5,-6,-7,-7,-7,-7,-8,-7,-6,-6,-6,-5,-4,-4,-3,-3,-2,-2,-1,0,0,0,0,0,0,-1,0,1,1,1,1,0,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-3,-3,-3
Lgi2,550,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,0,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-1,-2,-1
Lpin2,893,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,1,1,1,1,1,2,2,3,3,4,4,4,3,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,0,0,-1,-2,-2,-2,-2,-3,-4,-6,-5,-7,-8,-9,-8,-9,-7,-7,-7,-7,-7,-7,-7,-6,-6,-6,-6,-7,-7,-8,-8,-8,-8,-7,-6,-6,-6,-7,-6,-5,-5,-4,-2,-1,-1,0,-1,-2
Lilrb3,844,3,2,3,3,3,3,2,2,2,2,1,2,3,3,4,4,4,4,4,4,3,2,2,2,2,2,2,1,0,1,1,1,1,0,0,1,2,2,3,3,3,2,2,2,2,2,3,3,2,2,4,5,4,4,4,4,4,5,5,3,3,3,2,3,3,2,2,3,2,2,2,2,1,1,0,1,0,0,1,1,0,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1
Map2k6,360,1,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,5,6,6,6,7,6,6,8,8,7,8,8,8,8,8,7,7,6,5,5,5,4,3,3,3,3,3,3,4,4,3,1,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-3,-4,-4,-4,-4,-4,-4,-2,-2,-2,-1,-1,-1,-3,-4,-4,-3,-2,-2
M6pr,307,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,2,2,1,1,0,0,0,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,3,3,2,2,3,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,0,-1,-1,-3,-3,-3
Ly6i,134,0,-1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-3,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-4,-3,-1,-1,0,0,1,1,1,1,1,1,1,1,1,0,0,-1,0,1,1,2,3,3,3,3,3,4,4,4,3,2,1,1,0,-1,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2
Lrrc8c,803,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-1,0,0,0,-1,-1,-1,0,0,1,1,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
Map2k4,427,4,3,3,2,2,1,0,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,3,4,4,4,5,4,4,5,5,5,6,7,6,6,6,7,7,6,5,5,5,4,4,4,4,4,4,4,5,5,4,2,1,1,0,0,0,0,0,0,-1,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-6,-6,-8,-7,-7,-6
Lst1,95,-1,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,-2,-3,-2,-2,-4,-4,-4,-4,-5,-5,-5,-5,-4,-4,-3,-3,-3,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapk7,431,5,5,6,6,5,5,6,5,5,4,4,5,5,5,5,5,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,2,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,5,5,4,3,3,3,2,2,2,4,4,4
Marcksl1,194,1,0,1,1,1,1,1,1,1,0,0,1,2,2,3,1,1,1,1,1,1,2,3,2,2,1,1,1,0,1,1,1,0,0,1,2,2,2,2,3,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,2,3,3,3,4,4,4,5,5,4,4,4
Mcmbp,734,-3,-4,-4,-3,-2,-1,1,0,0,0,1,1,1,3,3,3,3,2,4,4,4,4,5,6,7,7,8,6,4,4,5,6,6,5,4,4,3,3,3,3,2,1,1,-1,-1,-2,-3,-2,-3,-3,-3,-4,-5,-6,-7,-7,-9,-8,-7,-7,-7,-8,-8,-8,-9,-9,-9,-8,-8,-8,-9,-9,-9,-8,-7,-7,-6,-6,-7,-8,-8,-7,-5,-4,-3,-3,-2,-2,-3,-4,-5,-5,-5,-6,-5,-5,-5,-5,-5,-4
Mertk,466,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-2,-2,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Marco,584,-1,-2,-2,-3,-3,-3,-3,-3,-4,-5,-5,-4,-5,-5,-4,-3,-4,-4,-3,-3,-4,-4,-4,-4,-4,-3,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-1,-1,1,2,1,0,0,0,0,-1,0,-1,0,0,2,1,0,1,1,0,1,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,1,1,0,0,-1,0,1,1,0,-2,-1,0,0,0,1,0,2,2,1,2,1,2,1,-1,0,-1,-1,-2,-2
Mdm2,531,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,0,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3
Mff,250,1,0,0,1,1,0,-1,-2,-2,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-3,-2,-2,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-2,-1,-1,-1,-1,0,0,1,2,2,2,1,2,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,-1,-2,-3,-3,-2,-2,-3,-3,-2,-2,-1,0,0,0
Micos13,119,2,1,1,1,0,-1,0,0,-1,-1,-2,-2,-1,0,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,0,-2,-2,-1,-1,-1,-1,-2,-3,-3,-1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,2,2,1,2,1,1,1,-1,0,0,1,0,0,0,-1,,,,,,,,,,
Ms4a6b,244,0,-1,-1,-1,-1,-2,-2,-2,-1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mlh1,3329,3,2,2,1,1,1,0,-1,-3,-3,-3,-3,-3,-2,-2,-3,-4,-4,-6,-7,-7,-8,-8,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-5,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,1,1,2,3,1,2,2,2,2,3,3,3,2,2,1,1,1,2,0,0,0,1,1,1,1,1,1,2,2,3,3,3,3,3,5,5,5,6,6,5,5,5,6,5,5,5,5,4,5,5,6
Mrpl10,262,4,4,4,4,4,5,5,5,6,6,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,3,3,4,4,4,5,3,2,1,1,1,1,2,2,3,4,4,3,3,2,2,2,2,3,2,1,2,2,2,2,2,2,1,1,1,0,1,2,2,1,0,1,0,0,0,0,0,1,1,2,3,3,4,3,4,4,4,4,4,4,4,4
Ms4a6c,217,-1,-2,-2,-1,-1,-2,-2,-2,-1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,2,2,3,3,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ninj1,277,1,0,1,1,0,-1,-1,-1,0,1,0,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,0,-1,-1,-1,-1,-2,-2,-3,-3,-2,-2,-2,-4,-4,-3,-3,-3,-2,-2
Mnda,425,4,4,3,3,4,4,2,2,1,1,1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-2,-3,-2,-3,-3,-3,-4,-4,-5,-4,-4,-3,-3,-2,-4,-3,-3,-4,-4,-4,-4,-4,-4,-3,-2,-1,-1,-2,-2,-2,0,2,0,1,1,0,1,1,1,0,0,-1,-1,-2,0,0,0,1,1,1,1,1,1,0,-1,-2,-2,-1,-1,-1,-2,-3,-2,-3,-3,-3,-2,-2,-3,-2,-2,-2,-2,-1,-3,-4,-4
Nos2,1031,1,0,0,0,-1,-1,0,-1,-2,-1,-1,-3,-3,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-5,-4,-4,-5,-5,-4,-2,-2,-2,-2,-2,-2,-1,-1,0,0,-1,0,1,2,2,2,2,2,2,2,2,2,1,2,4,4,4,4,4,4,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1
Ms4a7,267,2,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,3,2,2,1,1,1,2,3,2,3,3,3,3,3,3,1,2,1,0,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,-4,-3,-4,-4,-4,-4,-4,-4,-3,-4,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Nadk,439,-5,-6,-5,-5,-4,-4,-3,-4,-4,-3,-3,-2,-2,0,0,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,5,6,6,7,7,7,7,7,7,6,6,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,1,0,0,0,0,1,1,1,1,1,2,2,2,3,3,2,2,2,2,3,4,4,5,4,4,4,4,4,4,4,5,6,5,5,5,4,4,4
Nrbp1,1067,1,0,-1,-2,-3,-4,-4,-5,-7,-7,-7,-7,-7,-7,-7,-6,-5,-5,-5,-5,-5,-6,-6,-6,-7,-8,-8,-8,-8,-7,-6,-5,-4,-3,-2,-3,-4,-3,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,0,-1,-1,0,0,0,1,2,2,1,0,1,0,-1,0,1,1,1,1,1,0,-1,-2,-2,-2,-1,-1,-1,-2,-3,-3,-2,-1,-1,0,0,-1,-2,-2,-2,-2,-3,-3,-3,-3,-2,-3,-3,-3
Parp3,533,4,3,2,2,1,1,0,0,0,0,-1,-1,1,1,1,1,0,-2,-3,-3,-3,-3,-2,-1,1,2,2,2,1,1,1,1,1,0,0,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-4,-4,-4,-3,-2,-1,-1,0,0,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,2,3,1,1,2,3,4,4,3,2,3
Pdlim4,2453,-4,-5,-5,-5,-6,-6,-6,-4,-3,-3,-2,-2,-3,-4,-4,-4,-4,-4,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,0,-2,-3,-3,-3,-3,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-5,-3,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-1,-2,-2
Palld,979,3,1,0,-1,0,-1,-1,-2,-2,-3,-4,-3,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,1,1,1,2,2,4,3,3,3,2,2,2,3,2,1,1,1,1,1,1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,0,0,-2,-2,-2,-1,0,0,0,0,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1
Nup35,325,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,1,2,2,2
Pdk3,391,6,5,4,3,2,2,2,2,1,1,2,3,3,2,2,2,3,3,2,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,0,0,0,1,2,2,1,0,0,2,3,3,1,1,3,4,3,3,3,3,4,4,5,5,5,5,5,6,6,6,5,5,4,3,3,2,2,2,2,1,0,0,0,0,-1,-1,0,0,0,-1,-2,-2,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-2,-2,-1,0
Patl1,983,1,1,1,-1,-1,-1,-2,-1,0,0,1,1,2,2,3,3,5,5,4,3,3,3,2,3,2,1,1,0,-1,-1,-1,-3,-2,-2,-1,-1,0,0,-1,0,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,-2,-1,0,0,1,0,1,2,2,2,1,1,2,1,2,2,2,1,0,-1,-1,-1,-1,-1,-2,-3,-2,-2,0,1,2,1,1,1,1,1,0,-1,-1,-1,0
Phactr2,514,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,1,1,2,2,2,3,3,3,5,4,4,5,5,5,6,6,8,9,10,11,11,11,10,11,11,12,11,11,10,9,8,8,6,7,8,8,8,8,8,8,8,8,7,6,5,5,5,5,4,3,3,4,4,3,3,1,2,2,2,2,3,3,4,3,2,2,2,3,3,3,3,2,3,5,5,5,4,3,3,3,3,2,3,3,3,4,5,5
Pex7,1038,5,5,5,6,5,5,5,4,4,4,5,5,4,4,5,5,6,6,6,6,5,4,3,2,2,1,1,0,0,0,0,-2,-2,-3,-3,-2,-2,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,2,2,1,1,0,1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,1,1
Pgm1,562,7,6,6,5,5,5,5,4,3,3,3,3,3,3,4,4,3,3,2,2,2,2,3,2,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,-1,-1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
Plek,350,4,2,3,3,1,0,0,0,2,3,3,2,2,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,4,5,5,4,3,2,3,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,1,0,1,0,1,1,1,1,-1,-1,0,1,1,0,1,1,1,0,-1,-1,-1,1,1,1,2,3,3,3,4,5,6,7,7,8,8,7,7,6,6,6,5,4,4
Pip5k1a,929,-3,-4,-4,-4,-6,-4,-4,-4,-3,-1,-1,-2,-1,0,2,2,3,3,3,4,4,4,4,4,5,6,7,6,7,8,8,8,9,9,10,9,9,9,8,7,7,7,6,5,4,4,4,4,3,2,1,0,0,0,-1,-2,-2,-2,-3,-4,-4,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-6,-5,-5,-5,-6,-6,-6,-6,-5,-5,-4,-3,-3,-3,-2,-2,-2,-1,0,1
Phactr4,694,-8,-9,-7,-5,-4,-4,-2,-1,-1,0,0,0,1,1,2,3,3,3,4,4,6,7,8,10,10,10,10,11,11,12,11,11,10,8,7,7,5,6,7,7,7,7,7,8,8,8,7,6,5,5,5,5,4,3,3,3,3,1,1,-1,0,-1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-3,-4,-3,-4,-3,-2,-2,-2,-3,-4,-4,-4,-4,-3,-2,-1,-1,0,0,1,1,1,1,0,0,-2,-1,-1
Pml,180,3,2,2,2,2,3,3,3,2,1,0,-2,-2,-2,-2,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,1,1,1,1,0,0,1,1,1,0,0,-1,-1,-1,0,1,2,3,3,4,4,4,4,5,5,5,5,4,3,3,2,2,2,2,2,2,1,0,0,0,-1,1,2,3,3,2,0,-1,-1,-2,-3,-3,-3,-5,-5,-5,-6,-6,-7,-6,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-3,-3,-4,-6
Plaat3,162,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-3,-2,-2,-2,-1,0,1,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,3,3,2,1,0,0,0,1,0,0,0,0,0,-1,0,0,1,1,0,1,1,1,0,1,-1,-1,-1,-1,0,0,-1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,0,-2,-2
Pomp,221,0,0,1,1,1,-1,0,0,0,2,2,3,2,2,2,2,2,2,1,3,3,3,4,3,2,3,3,3,4,4,4,4,3,3,2,4,4,3,3,1,0,0,1,0,0,0,-1,-2,-1,-2,-2,-3,-4,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-1,-2,-3,-3,-3,-2,-1,-1,0,2,2,2,3,3,4,5,5,6,6,5,6,6,5,6,7,7,8,7,7,8,8,9,10,12,12,13
Pfkl,2444,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-3,-3,-5,-4,-4,-4,-4,-3,-2,-2,-2,-2,-3,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-4,-4,-4,-3,-3,-4,-4,-5,-5,-3,-3,-2,-2,-3,-3,-3,-4,-4,-4,-3,-1,0,1,1,1,0,0,1,2,1,1,1,0,-1,-1,0,0,2,3,2,3,3,3,5,6,5,7,7,8,8,8,9,9,10,11,10,11,10,11,13,13
Pla2g4a,740,3,2,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-2,-1,-1,-1,0,-1,-1,-1,-1,-2,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,-1,-1,-2,-4,-5,-5,-6,-6,-7,-7,-7,-6,-6,-6,-7,-8,-8,-8,-7,-7,-7,-6,-6,-6,-6,-5,-5,-5,-4,-3,-3,-4,-3,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2
Ppfibp2,882,-3,-5,-5,-5,-4,-5,-5,-5,-5,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-4,-5,-5,-3,-3,-3,-2,-3,-3,-3,-2,-2,-2,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,0,-1,-2,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-3,-4,-4,-3,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2
Plpp3,312,4,3,4,5,5,4,4,5,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-1,0,0,0,-2,-2,-2,-1,-2,-2,-2,-1,0,-1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3
Poldip3,420,4,4,4,6,6,6,6,7,8,8,8,7,6,5,5,5,6,6,5,5,4,4,4,5,4,3,3,4,4,5,5,4,4,3,2,2,3,3,4,4,4,4,5,4,4,5,3,4,4,4,4,5,4,3,4,5,6,5,6,5,6,6,6,5,6,7,5,5,4,4,4,5,5,6,6,5,6,5,5,5,6,5,7,7,6,6,4,4,4,3,3,3,3,4,5,5,7,7,7,7
Prkcd,382,2,1,1,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,3,2,1,2,1,1,2,3,2,1,0,0,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,0,0
Prrc2c,2846,6,5,4,5,4,5,5,5,5,5,4,5,4,5,5,4,3,3,3,4,4,4,4,4,5,6,6,5,5,4,4,4,5,5,5,4,5,5,4,4,5,4,4,3,3,3,3,3,3,2,2,3,2,2,1,0,0,0,0,1,1,0,0,0,-1,-2,-4,-3,-2,-2,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-3,-3,-4,-4,-2,-2,-2,-1,0,1,1,1,1
