Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Mpv17,122,3,2,2,2,1,1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,5,5,5,5,3,3,3,3,2,3,2,3,4,3,2,2,2,1,1,1,0,0,0,0,0,1,0,1,1,0,-1,-2,-2,-2,0,0,0,0,1,1,0,0,-1,-1,0,0,1,1,1,1,1,1,1,1,0,,,,,,,
Mri1,369,-2,-3,-3,-3,-2,-2,-2,-3,-4,-4,-4,-3,-3,-3,-2,-2,-1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,3,3,2,2,2,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,3,3,2,2,2,2,3,3,3,4,3,3,3,3,3,3,3,3,1,2,1,2,0,0,0,0,-1,-2,-3,-3,-2,-3,-2,-2,-2,-1,-2,-2
Mrpl16,251,3,3,3,2,2,2,2,1,1,1,0,0,0,0,-1,-1,-2,-1,-1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,4,3,3,4,4,4,6,5,5,6,6,6,7,6,5,4,4,2,2,2,2,1,1,1,1,1,1,0,0,-1,-2,-1,-1,-2,-2,-2,-3,-2,-2,-4,-4,-4,-3,-3,-2,-2,-2,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3
Mrpl12,201,6,5,5,5,5,5,6,6,5,6,6,6,6,6,6,7,7,6,5,5,5,5,5,4,4,3,2,2,2,3,2,2,2,2,3,3,2,2,2,1,1,0,0,0,-1,-2,-2,-1,-1,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,0,0,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,2,2,1,0,-1,-2,-3,-5,-6,-6,-5,-4,-4,-3,-4
Mrpl10,262,4,4,4,4,4,5,5,5,6,6,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,3,3,4,4,4,5,3,2,1,1,1,1,2,2,3,4,4,3,3,2,2,2,2,3,2,1,2,2,2,2,2,2,1,1,1,0,1,2,2,1,0,1,0,0,0,0,0,1,1,2,3,3,4,3,4,4,4,4,4,4,4,4
Mrpl20,149,5,4,5,5,6,7,7,7,7,7,8,7,7,6,7,7,8,7,8,8,7,7,8,9,9,10,9,10,11,11,12,13,13,13,12,12,12,11,11,11,10,11,11,11,10,10,10,10,8,8,8,8,8,8,8,7,7,6,5,5,4,3,3,3,3,2,1,1,1,2,3,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,3
Mrpl19,292,5,4,3,3,3,4,4,5,5,5,4,4,5,5,5,5,5,4,4,4,2,2,2,1,1,1,1,1,1,2,2,2,3,3,2,2,3,4,4,4,3,2,0,1,2,2,2,2,2,1,2,2,2,2,3,2,3,3,3,2,2,3,3,4,5,3,3,3,2,2,3,3,5,5,5,5,5,5,5,6,5,5,5,5,4,4,3,3,4,4,4,3,3,1,1,2,1,0,1,2
Mrpl17,176,6,5,4,4,4,4,4,4,5,5,4,5,5,3,3,3,2,1,2,2,1,0,0,2,2,1,1,0,1,1,0,-1,-1,-1,0,0,0,-1,-2,-2,-2,-2,-2,-1,0,0,0,-1,-2,-2,-1,0,-1,-1,-2,-2,-2,-1,-1,-1,-1,1,1,1,0,0,1,2,2,2,3,2,2,2,1,1,2,3,3,3,3,3,4,4,6,5,5,4,4,4,5,4,4,4,4,3,2,3,3,3
Mrpl13,178,4,3,3,3,3,3,2,2,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,3,2,2,2,2,3,4,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,5,4,5
Mrpl27,148,4,3,3,4,5,5,5,5,5,4,5,4,4,4,4,5,5,6,6,7,7,7,7,7,8,9,9,8,8,7,7,7,7,6,5,5,5,5,5,5,4,5,5,5,6,5,5,4,4,3,3,3,3,3,2,2,2,4,4,4,4,4,4,3,2,2,2,2,3,3,3,3,2,2,1,1,1,1,1,2,2,2,1,1,1,-1,-1,-2,-2,-2,-2,-2,-1,0,1,1,1,1,1,1
Mrpl28,257,7,6,6,5,4,2,3,3,3,3,3,3,3,2,3,2,2,1,1,2,2,3,3,2,2,3,3,3,3,4,2,3,3,3,3,4,3,3,3,3,3,3,3,3,1,1,1,1,1,0,0,-1,-1,-2,-2,-3,-3,-3,-3,-4,-2,-3,-3,-2,-1,-2,-1,-1,-1,0,1,1,2,3,4,4,5,5,5,5,5,5,6,6,6,6,6,5,5,5,3,4,5,5,5,6,5,5,5,4
Mrpl2,306,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,3,3,4,4,5,5,5,5,6,6,6,7,7,8,8,8,8,8,9,8,8,9,8,9,9,9,9,9,9,9,8,8,7,7,7,7,7,7,7,7,7,5,5,4,4,4,5,5,3,5,4,5,5,4,3,2,2,1,0,1,1,1,1
Mrpl22,206,4,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,2,3,3,3,4,4,4,4,4,4,3,3,3,3,2,2,3,4,4,4,3,3,3,3,4,5,6,5,4,5,6,5,5,4,4,4,4,4,4,4,5,5,5,6,7,7,6,5,4,4,5,5,5,5,5,3,2,2,1,1,2,2,1,2,1,1,2,1,1,1,0,-1,-1,-2,-3,-3,-3,-3,-1,-2,-2,-2,-2,-3
Mrpl35,188,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,4,5,5,6,7,8,8,8,8,8,8,8,8,9,9,9,10,10,9,9,9,9,8,8,9,10,11,11,11,11
Mrpl30,160,4,3,3,4,4,5,4,4,5,5,6,5,5,4,5,4,4,4,4,5,4,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,0,0,-1,0,0,2,1,1,2,3,4,3,3,4,4,5,5,4,4,5,5,6,6,6,6,7,7,6,6,6,6,6,6,6,6,5,5,5,4,3,2,3,3,4,5,4,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6
Mrpl32,187,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,3,2,2,1,1,0,0,0,-1,-1,0,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-2,-1,-1,0,-1,-1,-1,1,1,2,4,5,4,5,5,6,6,6,7,8,9,9,9,9,8,8,8,8,6,6,5,4,4,5,6,7,7,6,6,5,4,3,3,3,2,2,2
Mrpl38,380,6,5,5,5,5,5,5,4,3,2,2,1,1,1,1,0,-1,-1,-1,-2,-1,-1,0,0,0,-1,0,-1,-1,0,1,1,0,0,-1,-1,0,0,1,2,2,3,4,4,4,5,5,4,4,5,5,4,3,2,2,4,2,3,2,0,-1,-1,0,0,1,1,1,1,1,2,2,2,2,2,2,0,2,3,3,3,2,4,3,4,5,4,5,4,3,3,2,3,3,3,4,4,4,4,4,3
Mrpl4,294,4,3,3,1,1,1,0,0,1,0,-1,-1,-1,-1,-2,-3,-3,-3,-3,-3,-2,-2,-3,-3,-2,-2,-1,-1,-1,1,1,1,1,2,2,2,3,2,1,2,3,3,3,2,2,2,3,3,3,2,1,0,1,1,0,-1,-1,-1,-1,-2,-3,-3,-2,-2,-3,-3,-3,-2,-2,-2,-3,-3,-3,-2,-1,0,-1,0,1,1,1,2,2,2,2,4,4,5,5,4,4,4,3,3,4,5,6,6,6,6
Mrpl45,306,4,3,3,3,3,3,4,3,4,4,5,5,6,6,5,5,5,4,4,5,5,5,5,4,5,4,4,4,3,3,3,4,5,5,5,5,4,4,3,3,1,2,1,0,1,1,1,2,2,1,1,0,0,1,0,1,0,0,1,1,1,0,-2,-2,-3,-3,-2,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-1,-1,0,1,1,2,2,2,2,2,2,3,4,6,6,6,5,5,4
Mrpl43,685,7,6,6,6,6,6,5,5,6,7,7,8,8,7,7,7,7,7,6,5,6,6,6,6,5,4,4,4,4,2,2,3,3,3,3,4,4,3,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,-2,-4,-3,-3,-3,-3
Mrpl34,92,5,4,4,4,3,3,2,2,2,2,2,2,2,2,1,2,2,3,3,4,4,4,2,2,2,2,2,1,1,2,3,4,4,5,6,6,6,6,7,8,8,8,8,8,8,7,7,6,6,5,5,6,8,8,8,9,9,10,11,10,9,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mrpl42,142,4,3,4,4,4,4,3,3,3,3,2,1,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-5,-4,-3,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-4,-4,-4,-5,-5,-5,-5,-4,-4,-3,-2,-3,-3,-2,0,0,1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1,2,2,2,3,3,4,4,4,4,3,3,4,4,3,2
Mrpl39,336,6,4,4,4,4,4,3,2,2,1,1,1,0,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,1,1,0,0,1,2,2,2,4,4,2,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,1,1,2,1,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,-1,-2,-2,-2,-1,-1,-1,-1,0,0,0,-1,-1,0,1,1,1,1,2,0
Mrpl48,211,5,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,4,5,5,6,6,6,5,5,6,7,8,9,9,10,10,8,8,9,8,8,7,7,7,7,6,6,5,4,4,3,3,3,3,2,2,2,3,3,1,0,-1,-2,-2,-4,-4,-3,-3,-4,-4,-4,-4,-3,-3,-3,-2,-1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,0,1
Mrpl53,118,4,4,4,4,4,4,4,3,3,3,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-2,-3,-3,-2,-2,-2,-1,-1,-1,-1,1,0,1,1,1,2,2,2,1,1,1,1,0,-1,0,0,0,0,0,0,1,1,2,1,,,,,,,,,,,
Mrpl57,102,8,7,8,7,7,7,7,8,9,8,7,6,5,5,4,3,3,3,3,3,2,2,1,0,0,-1,-1,-2,-2,-3,-3,-3,-4,-3,-3,-4,-3,-3,-4,-4,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,0,0,0,1,1,2,3,3,4,3,3,3,2,2,3,2,1,1,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mrpl47,252,4,3,3,3,3,4,4,4,4,4,4,3,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,4,5,4,4,3,2,2,2,1,0,-1,0,0,0,0,-1,-2,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,0,0,-1,-1,0,2,2,1,1,1,1,2,4,2,3,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1,2,3
Mrpl55,127,4,4,4,3,3,3,4,4,4,4,4,4,4,5,6,6,5,5,5,6,6,6,6,5,5,5,5,6,6,5,5,4,4,5,5,5,5,5,6,5,5,5,6,5,4,4,4,4,4,2,2,1,1,1,1,1,0,-2,-1,1,1,2,2,3,4,5,3,3,2,3,3,2,2,3,2,1,0,0,-1,0,0,0,0,0,-1,-1,-1,1,0,0,0,-1,-1,-2,-2,-3,-1,-2,,
Mrps11,191,4,3,3,3,3,2,2,2,3,3,2,1,1,1,1,2,2,2,2,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,-1,-2,-2,-1,0,0,0,0,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,2,1,1,2,3,3,3,3,3,3,3,3,3,3,3
Mrpl46,283,5,4,4,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,3,3,2,3,3,3,3,4,4,4,3,2,2,2,1,1,1,1,0,0,-1,-1,-2,-1,-1,-1,-1,-2,-3,-3,-4,-4,-3,-4,-4,-5,-6,-6,-6,-5,-4,-3,-2,-1,0,0,-1,-1,-1,-2,-2,-3,-2,-4,-4,-4,-4,-4,-3,-3,-2,-3,-4,-5,-6,-5,-4,-5,-5,-6,-6,-6,-7,-8
Mrps15,258,6,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,5,5,4,3,2,1,1,1,1,1,1,1,2,1,1,1,0,0,-1,-1,-1,-1,-2,-1,-1,-3,-4,-4,-4,-3,-3,-3,-2,-1,0,-1,-1,-1,-1,0,1,0,0,1,2,1,3,3,2,2,2,2,3,3,3,4,4,4,4,2,0,0,1,1,1,1,1,1
Mrpl9,265,4,3,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,1,2,2,1,1,0,0,0,0,1,2,2,2,1,2,3,4,4,5,5,5,6,6,6,5,4,4,6,5,6,6,6,5,5,5,4,4,5,5,4,3,3,3,2,1,0,-1,-1,-1,-1,-2,-3,-3,-3,-2,0,1,0,0,-1,0,-1,1,1,1,2,2,2,2,2,2,2,2
Mrps18b,254,4,3,3,4,4,4,3,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-4,-4,-4,-3,-3,-3,-4,-4,-5,-6,-6,-7,-7,-6,-6,-5,-4,-2,-2,-2,-2,-2,-3,-3,-2,-1,-1,-1,1,1,2,2,2,1,1,2,3,4,6,7,7,7,8,7,7,8,8,7,7,7,7,7,8,8,7,7,6,6,6,6,6,6,5,5,6,5,5,5,4,4,3,3,2,2,2,1,1,1
Mrps21,87,4,3,3,1,1,1,0,-1,-1,-1,-2,-1,0,1,1,1,1,2,2,2,4,5,6,6,6,5,5,5,3,3,3,4,5,6,6,6,6,6,6,6,7,7,6,5,5,5,6,6,7,7,7,6,4,4,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mrps26,200,8,7,6,5,5,5,6,5,6,6,6,6,6,7,7,6,6,6,6,5,5,5,4,4,4,3,3,2,0,1,0,1,2,2,3,2,1,1,1,1,1,1,1,0,0,0,0,-1,-1,1,2,3,4,4,3,3,4,4,5,4,4,3,2,3,3,4,4,4,3,3,3,1,1,3,2,2,2,3,3,2,2,0,-1,-1,1,2,1,1,0,0,1,1,2,2,1,1,1,0,0,0
Mrps23,177,4,3,3,2,2,1,2,3,3,3,3,3,4,3,3,2,2,2,4,4,5,4,5,5,5,6,5,7,6,5,5,5,4,5,5,5,4,3,2,2,2,3,2,4,4,4,4,3,2,2,1,1,0,1,1,0,-1,-2,-2,-1,-1,-1,0,1,1,1,1,2,4,4,4,2,3,2,2,1,1,1,1,1,1,0,0,-2,-3,-4,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-5,-5
Mrps24,167,4,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7,6,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,3,3,2,2,2,1,0,0,-2,-3,-3,-3,-3,-3,-1,-1,-1,-2,-3,-3,-3,-3,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-2,-1,0,1,2,3,2,2,2,2,3,3,3,3,2,1,2,2,2,2,2
Mrps18c,143,3,2,2,2,2,2,3,4,4,4,4,4,4,2,1,1,1,1,1,0,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,-1,-2,-2,-2,-1,0,-1,-2,-2,-2,-3,-2,-1,0,-1,-1,0,0,0,1,2,2,2,2,2,2,3,3,3,3,2,3,3,3,2,2,2,2,2,2,3,2,1,2,4,4,4,3,3,3,4,4,4,5,6,6,6,7,7,7,7,7,7,7,7,6,7,6,6,6
Mrps27,415,6,5,5,5,5,5,4,3,3,3,3,2,2,3,1,1,0,0,0,0,-1,-1,-2,-2,-2,-2,-3,-4,-5,-4,-4,-4,-5,-4,-3,-3,-2,-2,-2,-2,-2,-1,-1,-2,0,-1,0,0,0,0,0,0,2,1,0,0,-1,-1,0,-2,-2,-2,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-1,-1,-1,-1,-1,-2,-1,1,1,2,2,3,4,4,4,4,3,3,3,2,2,2,2
Mrps25,171,6,5,5,5,4,4,3,3,3,2,1,0,-1,-1,-1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,3,2,3,3,3,3,2,2,2,1,1,1,1,0,-1,-1,-2,-2,-1,-1,-1,0,-1,-2,-2,-3,-3,-3,-2,-1,-1,-1,-2,-1,0,-1,-1,-1,-1,1,0,-1,-2,-2,-2,-1,0,0,0,0,0,-1,0,0,0
Mrps28,186,6,5,4,4,4,4,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,-2,-1,-1,-1,-2,-1,-1,0,1,2,1,1,2,2,2,2,2,3,3,2,1,0,0,0,0,0,0,1,1,1,2,1,1,1,2,2,2,1,1,0,2,2,1,1,2,3,3,2,2,2,3,2,1,0,0,0,0,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-2
Mrps36,102,7,6,7,7,6,6,6,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,3,2,1,2,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,0,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mrps34,218,9,8,8,7,6,5,5,3,3,1,1,1,1,3,3,3,2,1,2,2,2,2,1,3,3,2,2,1,1,1,3,2,2,3,3,3,3,4,4,5,6,6,6,5,5,5,5,5,5,4,4,4,5,5,5,5,5,6,6,5,3,3,3,2,2,2,3,3,3,4,3,4,4,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,1,3,3,4,4,3,1,1,1,1
Mrrf,779,6,5,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,3,2,2,1,1,1,2,2,3,3,2,2,2,2,2,2,2,1,1,1,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,0,0,-1,-2,-2,-3,-3,-3,-2,-3,-3,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5
Ms4a4c,131,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-2
Mrto4,1057,-2,-3,-3,-3,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2,3,2,1,1,2,2,1,0,0,1,1,1,0,0,-1,-2,-2,-3,-2,-3,-2,-2,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-2,-3,-3,-2,-2,-2,-2,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-3,-3,-2
Ms4a7,267,2,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,3,2,2,1,1,1,2,3,2,3,3,3,3,3,3,1,2,1,0,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,-4,-3,-4,-4,-4,-4,-4,-4,-3,-4,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Mrps7,242,4,3,3,4,4,4,5,4,4,4,3,2,3,2,2,2,2,1,2,1,0,0,1,2,2,2,2,1,1,1,0,-1,-2,-2,-2,-3,-4,-5,-5,-4,-2,-2,-3,-2,-2,-1,-1,0,-1,0,0,-1,-2,-3,-3,-3,-3,-2,-3,-3,-2,-1,0,0,0,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,3,3,3,3,3,2,2,3,4,5,6,6,5,4,5,5,6,6,6
Ms4a6d,247,0,-1,-1,-1,-1,-2,-2,-2,-1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Ms4a4a,236,-1,-2,-2,-1,0,0,0,-1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,2,1,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Ms4a6c,217,-1,-2,-2,-1,-1,-2,-2,-2,-1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,2,2,3,3,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mrtfb,361,0,-1,-1,0,0,0,0,0,0,1,2,1,0,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,1,1,2,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1
Msra,169,3,2,2,2,2,3,3,3,3,3,4,3,3,4,3,1,2,2,2,2,1,0,0,0,1,1,1,1,2,2,1,1,1,1,1,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,-1,-3,-3,-3,-3,-3,-2,-1,-1,-2,-2,-3,-3,-4,-4,-3,-3,-2,-2,-2,-1,0,0,0,-1,-1,-1,-1,0,-1,-1,0,0,1,1,2,1,-1,-1,-1,0,1,1,1,2,2,2,1,1,1,1,1,1,0,0
Mt-Cyb,479,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,3,4,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,2,1,0,0
Msh6,1358,4,3,3,2,2,2,2,2,2,2,2,3,3,2,1,1,1,1,1,1,1,-1,-2,-2,-2,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-3,-3,-3,-1,0,0,0,0,1,1,2,2,2,2,1,1,1,1,0,0,0,0,0,-1,0,0,-1,0,1,1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-1,0,1,2,3,3,3,4,3
Mtarc2,338,3,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,5,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,9,9,9,10,10,9,8,8,7,6,5,3,2,1,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,3,3,3,3,2,2,2,1,1,-1,0,-1,-1,-1,-1,-1,-2,-3,-2,-1
Mtch1,467,-1,-3,-3,-2,-3,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,1,1,1,1,0,-1,-2,-3,-4,-4,-6,-7,-8,-8,-7,-6,-6,-5,-5,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-5,-5,-4,-3,-2,-1,0,2,3,3,3,3,2,2,3,4,2,2,2,2,2,2,2,2,2,2,1,0,0,-1,-1,-1,-1,-1,0,0
Mta1,591,0,-1,0,0,0,0,0,-1,-1,-2,-1,0,0,0,0,1,1,2,3,4,3,3,3,3,3,2,1,1,2,3,2,3,2,2,3,2,2,1,0,0,0,-2,-2,-2,-2,-3,-3,-5,-6,-7,-7,-6,-6,-5,-5,-5,-5,-4,-4,-3,-3,-4,-4,-4,-5,-3,-3,-2,-2,-1,-1,0,0,0,0,1,2,3,4,4,5,4,4,3,3,3,2,1,0,-1,0,0,0,0,0,-2,-1,-2,-2,-2
Mta2,495,-1,-2,0,0,-1,-2,-2,-1,-1,0,0,1,1,1,2,1,1,1,2,2,2,2,2,2,3,1,1,1,1,1,1,1,0,-1,-1,0,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-3,-3,-3,-5,-6,-6,-6,-7,-6,-6,-6,-5,-6,-6,-6,-7,-7,-6,-7,-7,-6,-6,-5,-4,-3,-3,-3,-3,-2
